Z,Y,X,raw core,raw hollow,DoG core,DoG hollow,override
70,563,556,231.534,217.466,1.31818,0.729456,
70,565,546,225.075,211.534,-1.37285,0.119904,
70,570,551,238.06,230.912,-1.56782,-0.501807,
70,574,508,216.364,207.431,-1.20602,0.187654,5
70,577,467,206.721,199.753,-2.1597,-0.388128,
70,588,458,226.887,209.457,-0.171474,0.141943,
70,588,524,250.958,232.885,-6.71293,-2.70432,
70,589,498,220.365,211.051,-0.171474,0.141943,
70,590,425,213.712,203.091,0.366098,-0.177866,
70,590,466,219.2,210.645,0.258265,0.286343,
70,592,450,306.101,232.611,-0.373341,-0.274753,7
70,595,570,263.554,251.084,0.923912,-0.129312,
70,604,508,234.603,217.309,-1.84626,-1.17314,
70,605,553,254.753,230.088,0.923912,-0.129312,
70,612,503,214.859,204.553,-0.451476,-0.0322874,
70,616,407,199.591,188.071,-0.00132493,-0.329438,
70,620,416,200.342,193.055,1.14769,0.148723,
70,628,467,220.801,210.55,-0.800719,-1.08724,
70,628,562,229.566,217.258,-13.8436,-5.82864,
70,630,590,221.832,214.446,0.213506,9.14673e-05,
70,630,628,272.873,261.348,-0.140813,-0.632696,
70,636,559,225.122,213.983,0.47256,0.241186,
70,637,588,223.586,211.004,-0.385486,-0.3333,
70,641,484,227.99,208.543,0.47256,0.241186,
70,641,551,224.545,210.623,0.123394,0.264371,
70,642,499,214.843,206.032,-2.80757,-0.236865,
70,642,633,304.297,290.013,-0.0351528,-0.127786,
70,643,519,205.207,195.263,1.46893,-0.232444,
70,643,587,225.2,213.616,1.04589,0.404524,
70,645,455,206.61,194.808,0.591754,0.254433,
70,645,548,220.172,206.549,-1.69115,-0.327682,
70,646,416,215.409,201.994,0.0,0.113399,
70,647,558,220.38,206.631,0.368459,-0.171902,
70,650,616,251.075,238.379,0.0,0.0,
70,652,407,205.915,196.658,-6.71293,-2.70432,
70,654,574,220.708,207.511,0.0,0.0,
70,654,610,242.71,230.891,0.468008,-0.152653,
70,655,632,297.371,281.256,0.0,0.0,
70,657,548,211.411,203.644,0.888224,0.0596657,
70,660,473,213.043,205.455,0.0,0.0,
70,660,580,219.826,211.801,0.125119,-0.151818,
70,662,451,210.512,202.717,0.0,0.0,
70,662,549,236.667,211.674,-0.640714,0.717558,
70,665,607,257.194,242.255,0.0,0.0,
70,666,572,211.283,198.981,0.137097,-0.537285,
70,671,463,238.934,220.513,0.0,0.0,
70,671,575,214.783,202.099,-3.2067,-2.06873,
70,673,484,246.554,231.447,0.0,0.0,
70,674,589,236.799,228.284,0.429502,0.788551,
70,675,506,215.702,205.26,0.0,0.0,
70,677,544,223.134,210.253,0.3377,-0.0575734,
70,680,615,270.689,252.357,0.0,0.0,
70,684,436,296.07,247.036,-0.383332,-0.217905,7
70,688,564,217.613,209.0,0.0,0.0,
70,692,573,228.938,219.765,-0.982244,-0.534973,
70,695,573,228.291,219.771,0.0,0.0,
70,696,499,227.8,209.476,-1.19234,-0.970466,
70,697,567,222.542,213.388,0.0,0.0,
70,698,495,221.494,211.815,0.280161,-0.00580252,
70,700,508,221.368,206.1,0.0,0.0,
70,708,484,217.377,207.479,-0.982244,-0.534973,
70,709,519,211.788,201.028,0.0,0.0,
70,709,555,258.972,229.547,-1.61998,-0.899705,7
70,715,475,229.132,214.498,0.0,0.0,
70,717,587,237.365,225.806,0.110854,-0.0342237,5
70,719,594,239.599,228.885,0.0,0.0,
70,721,458,221.491,207.047,0.433469,-0.06567,
70,721,586,229.819,224.401,0.0,0.0,
70,722,500,194.671,184.985,0.266233,-0.182548,
70,724,562,217.324,209.121,0.0,0.0,
70,728,428,219.571,204.239,-0.982244,-0.534973,
70,728,531,212.66,202.948,0.0,0.0,
70,730,587,269.181,243.91,0.433469,-0.06567,7
70,733,451,188.162,178.775,0.0,0.0,
70,735,523,221.217,210.576,-2.18826,-1.12304,
70,736,520,223.682,211.783,0.0,0.0,
70,736,569,256.124,234.232,-1.19234,-0.970466,
70,737,466,223.328,205.905,0.0,0.0,
70,737,544,221.31,208.515,0.198685,0.205242,
70,739,440,226.482,200.944,0.0,0.0,
70,740,557,222.723,213.906,-0.383332,-0.217905,
70,741,478,210.002,199.493,0.0,0.0,
70,741,523,220.148,207.116,-1.67965,0.373795,
70,745,599,257.638,246.122,0.0,0.0,
70,747,418,237.548,203.315,0.585896,0.360811,
70,748,624,267.546,254.47,0.0,0.0,
70,752,456,185.332,177.542,-0.187156,0.0695799,
70,753,584,230.945,218.162,0.0,0.0,
70,757,609,294.64,263.478,0.325842,-0.0658542,
70,758,535,231.824,212.536,0.0,0.0,
70,759,547,258.341,239.325,0.35785,0.074714,
70,759,577,229.789,220.658,0.0,0.0,
70,763,538,251.646,225.902,-0.0119667,-0.201495,
70,768,530,216.893,207.839,0.0,0.0,
70,775,562,240.473,228.337,1.31818,0.729456,
70,783,539,217.256,205.922,-0.222278,-0.203245,
71,434,610,208.128,196.436,-1.42368,-0.239004,
71,439,622,201.429,192.04,1.14519,0.128152,
71,442,625,201.229,192.929,-5.99002,-2.34455,
71,443,616,202.678,192.265,0.231397,-0.165538,
71,447,422,234.393,217.096,1.18488,0.335871,
71,451,612,205.167,196.976,-0.202391,0.459166,
71,454,529,462.649,329.137,-2.98775,-1.64101,7
71,463,413,199.161,189.628,-2.10983,-0.666342,
71,463,606,217.057,207.391,-0.69982,-0.470697,
71,465,439,226.692,216.062,0.00361283,-0.428766,
71,476,622,224.934,214.51,-2.18098,-1.50787,
71,478,431,231.451,213.934,0.675452,-0.241757,
71,480,609,231.321,217.633,2.36385,-0.0176479,
